0	1	0	-400	0
0	1	0	-384	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-312	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-216	0
0	1	0	-184	0
0	1	0	-184	0
0	1	16	-184	0
0	1	16	-152	0
0	1	16	-144	0
0	1	16	-144	0
0	1	16	-120	0
0	1	16	-144	0
0	1	24	-120	0
0	1	40	-104	0
0	1	40	-104	0
0	1	40	-104	0
0	1	48	-88	0
0	1	56	-64	0
0	1	56	-64	0
0	1	56	-56	0
0	1	80	-40	0
0	1	80	-40	0
0	1	80	-40	0
0	1	80	-40	0
0	1	80	-40	0
0	1	96	-24	0
0	1	96	0	0
0	1	96	0	0
0	1	120	0	0
0	1	120	0	0
0	1	160	0	16
0	1	368	224	176
0	1	584	528	336
0	1	656	632	488
0	1	680	696	496
0	1	544	520	456
0	1	448	304	216
0	1	232	40	16
0	1	48	-112	0
0	1	16	-160	0
0	1	40	-128	0
0	1	56	-104	0
0	1	56	-88	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-72	0
0	1	40	-104	0
0	1	-40	-416	0
0	1	16	-160	80
0	1	2232	2856	736
0	1	4544	6024	1296
0	1	4696	6120	-32
0	1	1120	800	-2856
0	1	-504	-1624	-3800
0	1	-424	-1304	-1160
0	1	0	-304	496
0	1	-24	-416	144
0	1	0	-400	40
0	1	0	-392	40
0	1	0	-320	40
0	1	0	-280	40
0	1	0	-232	96
0	1	0	-200	96
0	1	64	-88	96
0	1	80	0	136
0	1	128	0	160
0	1	184	0	160
0	1	232	32	192
0	1	288	80	216
0	1	376	200	200
0	1	376	280	248
0	1	480	384	296
0	1	544	536	368
0	1	664	672	440
0	1	768	840	440
0	1	800	880	496
0	1	776	880	480
0	1	632	664	352
0	1	440	368	240
0	1	216	40	136
0	1	0	-240	0
0	1	-16	-464	0
0	1	-64	-520	0
0	1	-40	-504	0
0	1	0	-456	0
0	1	0	-440	0
0	1	0	-416	0
0	1	0	-384	0
0	1	0	-352	0
0	1	0	-344	0
0	1	0	-328	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-232	0
0	1	0	-200	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-184	0
0	1	8	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	16	-128	0
0	1	40	-104	0
0	1	40	-80	0
0	1	40	-80	0
0	1	40	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-64	0
0	1	56	-64	0
0	1	56	-64	0
0	1	80	-40	0
0	1	80	-40	0
0	1	96	-40	0
0	1	96	-40	0
0	1	96	-32	0
0	1	96	0	0
0	1	120	0	0
0	1	120	0	0
0	1	96	0	0
0	1	96	0	0
0	1	120	0	0
0	1	264	104	80
0	1	520	448	320
0	1	632	648	464
0	1	680	720	496
0	1	656	656	480
0	1	496	416	280
0	1	288	152	80
0	1	64	-40	0
0	1	16	-120	0
0	1	16	-104	0
0	1	40	-80	0
0	1	40	-80	0
0	1	40	-64	0
0	1	56	-64	0
0	1	56	-64	0
0	1	56	-64	0
0	1	-16	-272	0
0	1	-80	-464	0
0	1	1160	1480	424
0	1	3872	5104	1160
0	1	4800	6376	1200
0	1	2280	2496	-1808
0	1	-176	-1144	-3880
0	1	-584	-1624	-2336
0	1	-56	-424	192
0	1	0	-320	440
0	1	0	-400	16
0	1	-24	-384	40
0	1	0	-320	16
0	1	0	-288	16
0	1	0	-264	80
0	1	16	-160	96
0	1	16	-112	96
0	1	80	-40	120
0	1	112	0	168
0	1	160	16	176
0	1	192	16	176
0	1	248	32	200
0	1	336	160	200
0	1	400	208	208
0	1	416	320	256
0	1	480	464	344
0	1	608	568	416
0	1	760	760	456
0	1	840	856	480
0	1	784	856	480
0	1	672	736	416
0	1	520	472	296
0	1	280	120	200
0	1	32	-120	16
0	1	-16	-400	0
0	1	-40	-520	0
0	1	-24	-504	0
0	1	0	-480	0
0	1	0	-440	0
0	1	0	-424	0
0	1	0	-400	0
0	1	0	-376	0
0	1	0	-360	0
0	1	0	-328	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-248	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-184	0
0	1	0	-160	0
0	1	0	-144	0
0	1	0	-144	0
0	1	16	-144	0
0	1	16	-120	0
0	1	16	-120	0
0	1	56	-120	0
0	1	56	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	80	-64	0
0	1	80	-64	0
0	1	56	-64	0
0	1	80	-40	0
0	1	96	-40	0
0	1	80	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	0	0
0	1	120	0	0
0	1	96	0	0
0	1	96	0	0
0	1	200	24	64
0	1	424	288	240
0	1	608	576	408
0	1	680	680	496
0	1	696	696	496
0	1	536	480	416
0	1	392	192	168
0	1	176	-8	8
0	1	40	-144	0
0	1	16	-160	0
0	1	80	-104	0
0	1	56	-104	0
0	1	56	-96	0
0	1	56	-64	0
0	1	56	-64	0
0	1	80	-64	0
0	1	24	-120	0
0	1	-64	-480	0
0	1	40	408	80
0	1	2888	3784	904
0	1	4800	6328	1280
0	1	3960	5000	-680
0	1	512	-80	-3424
0	1	-560	-1640	-3760
0	1	-224	-728	-496
0	1	0	-280	520
0	1	0	-400	64
0	1	0	-400	40
0	1	0	-384	40
0	1	0	-312	40
0	1	0	-272	80
0	1	16	-264	96
0	1	40	-136	96
0	1	40	-96	120
0	1	112	-8	152
0	1	144	0	176
0	1	176	8	176
0	1	224	40	200
0	1	320	80	200
0	1	376	176	208
0	1	376	264	256
0	1	496	416	304
0	1	584	560	360
0	1	720	720	424
0	1	800	864	464
0	1	800	880	480
0	1	712	768	416
0	1	560	576	336
0	1	392	256	224
0	1	144	-40	88
0	1	0	-328	0
0	1	-40	-480	0
0	1	-40	-504	0
0	1	0	-480	0
0	1	0	-464	0
0	1	0	-432	0
0	1	0	-400	0
0	1	0	-376	0
0	1	0	-360	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-312	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-200	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-184	0
0	1	0	-160	0
0	1	16	-160	0
0	1	16	-160	0
0	1	16	-160	0
0	1	24	-144	0
0	1	40	-120	0
0	1	40	-112	0
0	1	40	-104	0
0	1	56	-80	0
0	1	40	-80	0
0	1	40	-80	0
0	1	40	-80	0
0	1	80	-64	0
0	1	80	-40	0
0	1	80	-24	0
0	1	80	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-16	0
0	1	96	0	0
0	1	96	-24	0
0	1	96	0	0
0	1	144	0	0
0	1	320	168	136
0	1	560	496	360
0	1	640	632	432
0	1	680	696	528
0	1	600	600	480
0	1	472	368	232
0	1	248	80	40
0	1	80	-88	0
0	1	40	-144	0
0	1	40	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-64	0
0	1	56	-64	0
0	1	40	-64	0
0	1	-32	-376	0
0	1	-104	-464	0
0	1	1792	2296	600
0	1	4344	5784	1264
0	1	4696	6096	696
0	1	1560	1416	-2480
0	1	-360	-1424	-3880
0	1	-424	-1240	-1632
0	1	-16	-320	416
0	1	-24	-384	240
0	1	0	-400	16
0	1	-24	-384	40
0	1	0	-312	40
0	1	0	-280	48
0	1	0	-264	96
0	1	16	-216	96
0	1	40	-136	96
0	1	88	-32	152
0	1	144	0	176
0	1	168	0	176
0	1	200	40	184
0	1	280	80	216
0	1	360	168	216
0	1	400	240	240
0	1	424	344	304
0	1	528	512	360
0	1	664	680	368
0	1	784	824	456
0	1	840	872	472
0	1	760	856	456
0	1	616	656	360
0	1	448	376	256
0	1	224	48	152
0	1	8	-192	16
0	1	-32	-456	0
0	1	-40	-496	0
0	1	-24	-480	0
0	1	0	-464	0
0	1	0	-440	0
0	1	0	-424	0
0	1	0	-392	0
0	1	0	-360	0
0	1	0	-360	0
0	1	0	-320	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-272	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-232	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-160	0
0	1	0	-184	0
0	1	0	-160	0
0	1	16	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	16	-120	0
0	1	56	-104	0
0	1	40	-104	0
0	1	40	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-64	0
0	1	56	-40	0
0	1	56	-40	0
0	1	80	-40	0
0	1	80	-40	0
0	1	96	-40	0
0	1	96	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	120	0	0
0	1	96	0	0
0	1	240	64	56
0	1	496	376	280
0	1	640	608	456
0	1	672	688	488
0	1	656	656	496
0	1	520	448	312
0	1	336	200	104
0	1	120	-16	0
0	1	16	-120	0
0	1	40	-104	0
0	1	48	-88	0
0	1	56	-80	0
0	1	40	-80	0
0	1	40	-64	0
0	1	56	-40	0
0	1	56	-40	0
0	1	0	-160	0
0	1	-96	-440	0
0	1	520	576	240
0	1	3488	4680	1072
0	1	4816	6416	1160
0	1	2792	3248	-1352
0	1	88	-720	-3688
0	1	-600	-1600	-2984
0	1	-120	-520	-48
0	1	0	-304	456
0	1	-24	-400	48
0	1	0	-400	40
0	1	0	-352	40
0	1	0	-296	40
0	1	0	-264	56
0	1	8	-200	120
0	1	16	-144	96
0	1	48	-56	96
0	1	120	0	160
0	1	152	0	160
0	1	184	24	176
0	1	240	56	216
0	1	328	96	216
0	1	376	216	240
0	1	400	320	280
0	1	496	440	320
0	1	584	544	392
0	1	744	760	456
0	1	800	856	472
0	1	776	880	480
0	1	696	736	400
0	1	544	520	296
0	1	360	176	192
0	1	88	-80	72
0	1	-8	-392	0
0	1	-40	-480	0
0	1	-24	-504	0
0	1	0	-480	0
0	1	0	-456	0
0	1	0	-424	0
0	1	0	-400	0
0	1	0	-384	0
0	1	0	-344	0
0	1	0	-344	0
0	1	0	-328	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-192	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-160	0
0	1	16	-160	0
0	1	16	-160	0
0	1	16	-152	0
0	1	24	-144	0
0	1	40	-120	0
0	1	40	-120	0
0	1	56	-104	0
0	1	40	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	80	-80	0
0	1	80	-64	0
0	1	96	-64	0
0	1	96	-40	0
0	1	96	-40	0
0	1	96	-64	0
0	1	96	-40	0
0	1	120	-24	0
0	1	120	-24	0
0	1	120	-40	0
0	1	120	-40	0
0	1	120	0	0
0	1	168	8	16
0	1	384	240	200
0	1	600	528	400
0	1	672	632	512
0	1	696	680	520
0	1	560	512	400
0	1	424	240	208
0	1	216	8	32
0	1	40	-152	0
0	1	16	-160	0
0	1	72	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	80	-80	0
0	1	80	-72	0
0	1	40	-120	0
0	1	-56	-456	0
0	1	56	-160	80
0	1	2424	3168	768
0	1	4616	6120	1296
0	1	3936	4936	-224
0	1	920	496	-3024
0	1	-528	-1664	-3744
0	1	-424	-912	-936
0	1	0	-304	496
0	1	-24	-416	104
0	1	0	-424	40
0	1	0	-392	40
0	1	0	-312	40
0	1	0	-280	56
0	1	8	-240	96
0	1	40	-144	96
0	1	40	-96	112
0	1	104	0	144
0	1	128	0	176
0	1	184	16	176
0	1	240	40	200
0	1	296	88	216
0	1	376	176	216
0	1	408	264	248
0	1	440	384	296
0	1	528	536	352
0	1	680	704	408
0	1	808	832	456
0	1	816	856	496
0	1	736	800	456
0	1	600	600	344
0	1	424	304	232
0	1	168	0	128
0	1	0	-272	0
0	1	-40	-472	0
0	1	-40	-504	0
0	1	-24	-504	0
0	1	0	-464	0
0	1	0	-440	0
0	1	0	-416	0
0	1	0	-384	0
0	1	0	-360	0
0	1	0	-360	0
0	1	0	-320	0
0	1	0	-320	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-256	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-184	0
0	1	0	-184	0
0	1	0	-184	0
0	1	16	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	16	-144	0
0	1	40	-144	0
0	1	40	-104	0
0	1	40	-104	0
0	1	40	-104	0
0	1	40	-80	0
0	1	56	-80	0
0	1	56	-64	0
0	1	56	-40	0
0	1	56	-40	0
0	1	64	-64	0
0	1	80	-64	0
0	1	88	-64	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	0	0
0	1	96	-40	0
0	1	120	-40	0
0	1	120	0	0
0	1	128	0	16
0	1	296	120	104
0	1	528	440	328
0	1	648	608	472
0	1	680	696	496
0	1	600	576	456
0	1	504	376	280
0	1	264	96	64
0	1	72	-80	0
0	1	16	-160	0
0	1	16	-120	0
0	1	40	-104	0
0	1	40	-80	0
0	1	48	-80	0
0	1	80	-64	0
0	1	56	-64	0
0	1	56	-80	0
0	1	-16	-296	0
0	1	-104	-464	16
0	1	1344	1696	472
0	1	4016	5328	1200
0	1	4640	6056	680
0	1	2016	2160	-2016
0	1	-256	-1232	-3904
0	1	-560	-1584	-2120
0	1	-32	-408	280
0	1	0	-320	456
0	1	0	-424	16
0	1	-24	-384	40
0	1	0	-336	40
0	1	0	-280	40
0	1	0	-280	64
0	1	0	-176	96
0	1	16	-128	96
0	1	64	-56	120
0	1	120	0	160
0	1	160	0	160
0	1	216	16	200
0	1	264	48	216
0	1	336	136	200
0	1	376	224	200
0	1	408	320	264
0	1	488	480	344
0	1	616	616	424
0	1	752	792	456
0	1	776	856	480
0	1	776	840	480
0	1	664	688	400
0	1	488	440	272
0	1	288	96	168
0	1	40	-136	40
0	1	-16	-408	0
0	1	-40	-504	0
0	1	-40	-504	0
0	1	0	-464	0
0	1	0	-440	0
0	1	0	-424	0
0	1	0	-384	0
0	1	0	-360	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-344	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-184	0
0	1	0	-184	0
0	1	0	-176	0
0	1	0	-160	0
0	1	0	-160	0
0	1	16	-128	0
0	1	16	-144	0
0	1	16	-144	0
0	1	40	-120	0
0	1	40	-104	0
0	1	56	-80	0
0	1	56	-104	0
0	1	40	-80	0
0	1	40	-80	0
0	1	56	-64	0
0	1	56	-80	0
0	1	80	-64	0
0	1	80	-64	0
0	1	96	-40	0
0	1	96	-40	0
0	1	80	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	120	-24	0
0	1	96	-24	0
0	1	120	0	0
0	1	120	0	0
0	1	208	24	64
0	1	456	320	248
0	1	632	592	408
0	1	664	664	496
0	1	656	640	480
0	1	528	480	344
0	1	400	240	144
0	1	160	-32	8
0	1	32	-128	0
0	1	16	-144	0
0	1	80	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	80	-64	0
0	1	8	-104	0
0	1	-72	-480	0
0	1	56	536	240
0	1	3080	4056	944
0	1	4856	6376	1160
0	1	3224	3896	-872
0	1	368	-312	-3512
0	1	-536	-1624	-3744
0	1	-200	-656	-384
0	1	0	-280	496
0	1	-24	-408	56
0	1	0	-424	40
0	1	0	-360	40
0	1	0	-304	40
0	1	0	-256	48
0	1	0	-224	96
0	1	16	-168	96
0	1	24	-72	104
0	1	152	0	152
0	1	160	0	176
0	1	200	16	200
0	1	208	48	216
0	1	296	80	216
0	1	368	184	224
0	1	384	280	280
0	1	488	424	328
0	1	560	520	400
0	1	728	744	456
0	1	800	856	456
0	1	776	856	480
0	1	720	760	456
0	1	568	560	328
0	1	384	232	232
0	1	128	-48	80
0	1	0	-344	0
0	1	-40	-480	0
0	1	-40	-504	0
0	1	0	-464	0
0	1	0	-464	0
0	1	0	-424	0
0	1	0	-424	0
0	1	0	-392	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-344	0
0	1	0	-304	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-248	0
0	1	0	-240	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-184	0
0	1	0	-200	0
0	1	0	-184	0
0	1	0	-184	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	40	-120	0
0	1	40	-104	0
0	1	40	-120	0
0	1	40	-104	0
0	1	56	-96	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-64	0
0	1	80	-64	0
0	1	56	-40	0
0	1	96	-40	0
0	1	80	-40	0
0	1	96	-32	0
0	1	96	-24	0
0	1	120	-24	0
0	1	120	-24	0
0	1	96	-24	0
0	1	96	-16	0
0	1	120	0	0
0	1	168	0	0
0	1	344	192	168
0	1	568	488	368
0	1	648	640	464
0	1	680	680	480
0	1	568	528	440
0	1	440	320	224
0	1	240	40	32
0	1	72	-80	0
0	1	40	-144	0
0	1	40	-120	0
0	1	56	-80	0
0	1	64	-64	0
0	1	56	-80	0
0	1	56	-80	0
0	1	80	-80	0
0	1	56	-64	0
0	1	-24	-400	0
0	1	-80	-464	16
0	1	1968	2584	648
0	1	4488	5952	1280
0	1	4640	6016	120
0	1	1352	1112	-2672
0	1	-456	-1504	-3920
0	1	-400	-1184	-1400
0	1	-16	-320	448
0	1	0	-384	240
0	1	0	-360	16
0	1	-24	-400	16
0	1	0	-304	40
0	1	0	-280	48
0	1	0	-256	80
0	1	32	-152	96
0	1	40	-112	104
0	1	112	-8	136
0	1	144	0	176
0	1	176	0	176
0	1	216	16	200
0	1	280	96	200
0	1	360	144	200
0	1	416	224	240
0	1	432	376	288
0	1	544	536	344
0	1	672	672	432
0	1	784	832	440
0	1	800	880	496
0	1	776	856	480
0	1	632	664	352
0	1	480	376	248
0	1	232	40	144
0	1	8	-224	8
0	1	-32	-456	0
0	1	-40	-496	0
0	1	-24	-480	0
0	1	0	-464	0
0	1	0	-440	0
0	1	0	-424	0
0	1	0	-392	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-336	0
0	1	0	-320	0
0	1	0	-304	0
0	1	0	-344	0
0	1	0	-320	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-264	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-192	0
0	1	0	-176	0
0	1	0	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	16	-144	0
0	1	40	-144	0
0	1	40	-120	0
0	1	40	-104	0
0	1	40	-104	0
0	1	40	-80	0
0	1	40	-80	0
0	1	56	-80	0
0	1	56	-72	0
0	1	56	-64	0
0	1	80	-40	0
0	1	56	-64	0
0	1	80	-64	0
0	1	80	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	0	0
0	1	96	0	0
0	1	96	0	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	0	0
0	1	96	0	0
0	1	240	80	56
0	1	488	392	288
0	1	640	616	456
0	1	680	696	496
0	1	656	656	480
0	1	504	400	280
0	1	304	144	80
0	1	88	-56	0
0	1	0	-160	0
0	1	16	-144	0
0	1	56	-80	0
0	1	56	-64	0
0	1	56	-64	0
0	1	56	-64	0
0	1	80	-64	0
0	1	56	-64	0
0	1	8	-224	0
0	1	-96	-504	0
0	1	576	1240	240
0	1	3704	4920	1120
0	1	4856	6400	1160
0	1	2544	2864	-1560
0	1	-40	-912	-3792
0	1	-560	-1584	-2920
0	1	-72	-480	88
0	1	0	-320	440
0	1	-24	-424	24
0	1	-24	-384	40
0	1	0	-320	56
0	1	0	-296	56
0	1	0	-264	56
0	1	0	-176	96
0	1	24	-120	80
0	1	72	-48	96
0	1	104	0	160
0	1	160	0	176
0	1	208	40	160
0	1	256	40	216
0	1	328	160	200
0	1	376	216	216
0	1	392	304	272
0	1	496	456	320
0	1	592	592	392
0	1	728	760	456
0	1	776	840	480
0	1	776	856	496
0	1	680	736	400
0	1	520	472	312
0	1	320	128	200
0	1	56	-104	32
0	1	-24	-392	0
0	1	-40	-480	0
0	1	-40	-504	0
0	1	0	-464	0
0	1	0	-456	0
0	1	0	-440	0
0	1	0	-424	0
0	1	0	-384	0
0	1	0	-368	0
0	1	0	-344	0
0	1	0	-344	0
0	1	0	-312	0
0	1	0	-304	0
0	1	0	-320	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-272	0
0	1	0	-264	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-224	0
0	1	0	-192	0
0	1	0	-184	0
0	1	0	-160	0
0	1	16	-144	0
0	1	16	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	16	-144	0
0	1	40	-104	0
0	1	40	-120	0
0	1	40	-120	0
0	1	40	-104	0
0	1	40	-104	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-80	0
0	1	56	-64	0
0	1	80	-40	0
0	1	80	-40	0
0	1	80	-64	0
0	1	80	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	0	0
0	1	96	0	0
0	1	112	0	0
0	1	200	16	16
0	1	392	288	208
0	1	600	560	424
0	1	680	696	520
0	1	696	696	520
0	1	512	488	384
0	1	392	280	176
0	1	168	0	8
0	1	40	-136	0
0	1	40	-144	0
0	1	56	-104	0
0	1	40	-80	0
0	1	56	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	80	-64	0
0	1	40	-120	0
0	1	-80	-496	0
0	1	80	-120	96
0	1	2656	3448	864
0	1	4728	6224	1296
0	1	3856	4840	-416
0	1	744	216	-3200
0	1	-536	-1664	-3720
0	1	-424	-816	-752
0	1	0	-304	496
0	1	0	-416	88
0	1	0	-400	40
0	1	0	-384	40
0	1	0	-312	40
0	1	0	-280	56
0	1	0	-232	88
0	1	16	-144	96
0	1	72	-88	112
0	1	104	0	144
0	1	160	0	176
0	1	184	0	176
0	1	216	40	200
0	1	304	104	200
0	1	376	176	200
0	1	376	264	248
0	1	496	416	304
0	1	592	568	392
0	1	704	712	440
0	1	800	856	456
0	1	816	880	496
0	1	728	800	440
0	1	600	584	352
0	1	400	288	240
0	1	176	0	88
0	1	0	-312	0
0	1	-40	-496	0
0	1	-40	-520	0
0	1	0	-480	0
0	1	0	-464	0
0	1	0	-424	0
0	1	0	-424	0
0	1	0	-400	0
0	1	0	-368	0
0	1	0	-360	0
0	1	0	-344	0
0	1	0	-344	0
0	1	0	-320	0
0	1	0	-312	0
0	1	0	-304	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-280	0
0	1	0	-256	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-240	0
0	1	0	-224	0
0	1	0	-184	0
0	1	0	-168	0
0	1	0	-160	0
0	1	0	-160	0
0	1	16	-160	0
0	1	16	-144	0
0	1	24	-120	0
0	1	56	-104	0
0	1	56	-104	0
0	1	56	-104	0
0	1	40	-80	0
0	1	40	-80	0
0	1	56	-80	0
0	1	56	-72	0
0	1	56	-64	0
0	1	80	-64	0
0	1	80	-64	0
0	1	80	-40	0
0	1	80	-40	0
0	1	80	-40	0
0	1	96	-40	0
0	1	96	-24	0
0	1	96	-24	0
0	1	96	-24	0
0	1	120	0	0
0	1	120	0	0
0	1	128	0	0
0	1	312	128	128
0	1	560	464	336
0	1	656	616	480
0	1	680	696	496
0	1	600	576	456
0	1	464	360	264
0	1	272	88	64
0	1	88	-80	0
0	1	40	-144	0
0	1	56	-104	0
0	1	56	-104	0
0	1	56	-80	0
0	1	80	-80	0
0	1	56	-64	0
0	1	80	-64	0
0	1	56	-64	0
0	1	0	-368	0
0	1	-80	-464	16
0	1	1536	2000	544
